InternshipID,InternshipRole,RequiredSkills,Organization,CityLocation,Stipend,Duration,EducationRequired,MinAge,MaxAge,InternshipType,RequiredSkills_lst
1524,Data Analyst Intern,"Data Analysis, SQL",WebSolutions,Mumbai,20000 INR,2 months,M.Tech,21,25,Remote,"['Data Analysis', 'SQL']"
1525,Frontend Developer Intern,"JavaScript, React",NextGenTech,Mumbai,22000 INR,3 months,B.Tech,19,27,Remote,"['JavaScript', 'React']"
1526,Cloud Developer Intern,"Java, Cloud",DevHub,Mumbai,26000 INR,5 months,BCA,18,27,Office-centric,"['Cloud', 'Java']"
1527,ML Engineer Intern,"Python, ML",DevHub,Mumbai,28000 INR,3 months,B.Tech,21,27,Remote,"['ML', 'Python']"
1528,Web Developer Intern,"Python, HTML, CSS",SoftLab,Bangalore,8000 INR,4 months,BCA,19,30,Office-centric,"['CSS', 'HTML', 'Python']"
1529,Data Analyst Intern,"Data Analysis, SQL",InnovateX,Hyderabad,30000 INR,3 months,B.Tech,22,26,Remote,"['Data Analysis', 'SQL']"
1530,Web Developer Intern,"Python, HTML, CSS",SoftLab,Chennai,22000 INR,2 months,M.Tech,21,28,Remote,"['CSS', 'HTML', 'Python']"
1531,ML Engineer Intern,"Python, ML",InnovateX,Gurgaon,16000 INR,6 months,M.Tech,19,25,Office-centric,"['ML', 'Python']"
1532,Web Developer Intern,"Python, HTML, CSS",ByteWorks,Mumbai,24000 INR,5 months,B.Tech,21,24,Office-centric,"['CSS', 'HTML', 'Python']"
1533,Data Analyst Intern,"Data Analysis, SQL",CloudNet,Delhi,24000 INR,4 months,B.Sc,22,29,Office-centric,"['Data Analysis', 'SQL']"
1534,Cloud Developer Intern,"Java, Cloud",TechCorp,Mumbai,8000 INR,3 months,B.Sc,21,25,Office-centric,"['Cloud', 'Java']"
1535,Data Analyst Intern,"Data Analysis, SQL",WebSolutions,Chennai,28000 INR,5 months,M.Tech,19,24,Remote,"['Data Analysis', 'SQL']"
1536,Data Analyst Intern,"Data Analysis, SQL",AlgoNext,Gurgaon,26000 INR,2 months,BCA,20,24,Office-centric,"['Data Analysis', 'SQL']"
1537,Backend Developer Intern,"Java, Backend",WebSolutions,Chennai,14000 INR,3 months,MCA,19,28,Remote,"['Backend', 'Java']"
1538,Frontend Developer Intern,"JavaScript, React",InnovateX,Mumbai,8000 INR,5 months,BCA,22,26,Office-centric,"['JavaScript', 'React']"
1539,Frontend Developer Intern,"JavaScript, React",WebSolutions,Ahmedabad,18000 INR,1 month,B.Tech,21,27,Remote,"['JavaScript', 'React']"
1540,ML Engineer Intern,"Python, ML",AlgoNext,Mumbai,26000 INR,4 months,B.Tech,18,27,Office-centric,"['ML', 'Python']"
1541,Web Developer Intern,"Python, HTML, CSS",CloudNet,Noida,22000 INR,3 months,MCA,18,28,Remote,"['CSS', 'HTML', 'Python']"
1542,Data Analyst Intern,"Data Analysis, SQL",AlgoNext,Hyderabad,26000 INR,3 months,MCA,22,26,Office-centric,"['Data Analysis', 'SQL']"
1543,Cloud Developer Intern,"Java, Cloud",TechCorp,Hyderabad,20000 INR,2 months,B.Tech,21,29,Office-centric,"['Cloud', 'Java']"
1544,Data Analyst Intern,"Data Analysis, SQL",TechCorp,Delhi,8000 INR,2 months,M.Tech,19,27,Remote,"['Data Analysis', 'SQL']"
1545,Cloud Developer Intern,"Java, Cloud",InnovateX,Mumbai,24000 INR,3 months,M.Tech,18,25,Remote,"['Cloud', 'Java']"
1546,Web Developer Intern,"Python, HTML, CSS",DevHub,Mumbai,30000 INR,2 months,B.Tech,22,26,Office-centric,"['CSS', 'HTML', 'Python']"
1547,Backend Developer Intern,"Java, Backend",WebSolutions,Pune,20000 INR,4 months,M.Tech,20,27,Office-centric,"['Backend', 'Java']"
1548,Web Developer Intern,"Python, HTML, CSS",InnovateX,Bangalore,16000 INR,5 months,B.Tech,21,26,Office-centric,"['CSS', 'HTML', 'Python']"
1549,Frontend Developer Intern,"JavaScript, React",TechCorp,Gurgaon,18000 INR,2 months,M.Tech,18,23,Remote,"['JavaScript', 'React']"
1550,Backend Developer Intern,"Java, Backend",DevHub,Pune,16000 INR,3 months,B.Tech,19,24,Office-centric,"['Backend', 'Java']"
1551,Cloud Developer Intern,"Java, Cloud",NextGenTech,Delhi,16000 INR,3 months,B.Tech,19,29,Office-centric,"['Cloud', 'Java']"
1552,Web Developer Intern,"Python, HTML, CSS",NextGenTech,Bangalore,16000 INR,2 months,B.Tech,20,24,Office-centric,"['CSS', 'HTML', 'Python']"
1553,Data Analyst Intern,"Data Analysis, SQL",DevHub,Pune,26000 INR,4 months,B.Sc,19,23,Office-centric,"['Data Analysis', 'SQL']"
1554,Data Analyst Intern,"Data Analysis, SQL",InnovateX,Pune,28000 INR,4 months,B.Tech,20,28,Remote,"['Data Analysis', 'SQL']"
1555,Data Analyst Intern,"Data Analysis, SQL",CloudNet,Noida,26000 INR,3 months,MCA,22,29,Office-centric,"['Data Analysis', 'SQL']"
1556,Frontend Developer Intern,"JavaScript, React",TechCorp,Delhi,12000 INR,4 months,B.Sc,19,26,Remote,"['JavaScript', 'React']"
1557,Cloud Developer Intern,"Java, Cloud",AlgoNext,Kolkata,30000 INR,5 months,B.Sc,21,28,Remote,"['Cloud', 'Java']"
1558,ML Engineer Intern,"Python, ML",TechCorp,Chennai,18000 INR,4 months,B.Tech,22,27,Remote,"['ML', 'Python']"
1559,Backend Developer Intern,"Java, Backend",TechCorp,Hyderabad,26000 INR,2 months,B.Tech,21,26,Remote,"['Backend', 'Java']"
1560,ML Engineer Intern,"Python, ML",DataWorks,Delhi,22000 INR,5 months,B.Tech,18,26,Office-centric,"['ML', 'Python']"
1561,Web Developer Intern,"Python, HTML, CSS",TechCorp,Chennai,12000 INR,3 months,B.Sc,18,25,Office-centric,"['CSS', 'HTML', 'Python']"
1562,Web Developer Intern,"Python, HTML, CSS",CloudNet,Bangalore,24000 INR,1 month,BCA,19,24,Office-centric,"['CSS', 'HTML', 'Python']"
1563,Frontend Developer Intern,"JavaScript, React",CloudNet,Pune,26000 INR,1 month,MCA,19,23,Remote,"['JavaScript', 'React']"
1564,Backend Developer Intern,"Java, Backend",ByteWorks,Hyderabad,10000 INR,4 months,MCA,22,29,Remote,"['Backend', 'Java']"
1565,Frontend Developer Intern,"JavaScript, React",TechCorp,Gurgaon,24000 INR,4 months,B.Tech,18,27,Office-centric,"['JavaScript', 'React']"
1566,ML Engineer Intern,"Python, ML",ByteWorks,Delhi,30000 INR,1 month,MCA,20,29,Remote,"['ML', 'Python']"
1567,ML Engineer Intern,"Python, ML",WebSolutions,Hyderabad,24000 INR,4 months,M.Tech,18,24,Remote,"['ML', 'Python']"
1568,ML Engineer Intern,"Python, ML",TechCorp,Bangalore,26000 INR,4 months,B.Sc,21,28,Office-centric,"['ML', 'Python']"
1569,Data Analyst Intern,"Data Analysis, SQL",ByteWorks,Kolkata,18000 INR,4 months,M.Tech,18,29,Office-centric,"['Data Analysis', 'SQL']"
1570,Frontend Developer Intern,"JavaScript, React",NextGenTech,Delhi,20000 INR,3 months,B.Tech,21,29,Remote,"['JavaScript', 'React']"
1571,Backend Developer Intern,"Java, Backend",ByteWorks,Kolkata,8000 INR,3 months,M.Tech,20,24,Remote,"['Backend', 'Java']"
1572,Backend Developer Intern,"Java, Backend",ByteWorks,Delhi,14000 INR,5 months,BCA,21,30,Office-centric,"['Backend', 'Java']"
1573,Data Analyst Intern,"Data Analysis, SQL",DataWorks,Ahmedabad,8000 INR,1 month,BCA,20,23,Remote,"['Data Analysis', 'SQL']"
1574,Web Developer Intern,"Python, HTML, CSS",NextGenTech,Bangalore,28000 INR,6 months,B.Tech,19,29,Office-centric,"['CSS', 'HTML', 'Python']"
1575,Cloud Developer Intern,"Java, Cloud",AlgoNext,Ahmedabad,14000 INR,4 months,BCA,21,26,Remote,"['Cloud', 'Java']"
1576,Backend Developer Intern,"Java, Backend",NextGenTech,Mumbai,26000 INR,6 months,M.Tech,22,30,Remote,"['Backend', 'Java']"
1577,ML Engineer Intern,"Python, ML",AlgoNext,Bangalore,18000 INR,4 months,B.Sc,22,26,Office-centric,"['ML', 'Python']"
1578,Data Analyst Intern,"Data Analysis, SQL",AlgoNext,Bangalore,10000 INR,3 months,M.Tech,19,24,Office-centric,"['Data Analysis', 'SQL']"
1579,ML Engineer Intern,"Python, ML",ByteWorks,Kolkata,22000 INR,3 months,M.Tech,19,24,Remote,"['ML', 'Python']"
1580,Cloud Developer Intern,"Java, Cloud",WebSolutions,Kolkata,26000 INR,4 months,M.Tech,18,24,Remote,"['Cloud', 'Java']"
1581,Frontend Developer Intern,"JavaScript, React",TechCorp,Ahmedabad,10000 INR,5 months,B.Sc,22,26,Remote,"['JavaScript', 'React']"
1582,Cloud Developer Intern,"Java, Cloud",NextGenTech,Hyderabad,28000 INR,4 months,BCA,19,27,Remote,"['Cloud', 'Java']"
1583,Web Developer Intern,"Python, HTML, CSS",AlgoNext,Pune,16000 INR,4 months,BCA,18,27,Office-centric,"['CSS', 'HTML', 'Python']"
1584,Backend Developer Intern,"Java, Backend",WebSolutions,Mumbai,18000 INR,6 months,M.Tech,22,27,Office-centric,"['Backend', 'Java']"
1585,ML Engineer Intern,"Python, ML",SoftLab,Pune,22000 INR,3 months,B.Sc,19,25,Office-centric,"['ML', 'Python']"
1586,Data Analyst Intern,"Data Analysis, SQL",CloudNet,Bangalore,16000 INR,3 months,B.Tech,20,26,Office-centric,"['Data Analysis', 'SQL']"
1587,Web Developer Intern,"Python, HTML, CSS",AlgoNext,Bangalore,10000 INR,4 months,B.Sc,19,27,Remote,"['CSS', 'HTML', 'Python']"
1588,Web Developer Intern,"Python, HTML, CSS",NextGenTech,Delhi,20000 INR,1 month,B.Tech,22,28,Office-centric,"['CSS', 'HTML', 'Python']"
1589,Cloud Developer Intern,"Java, Cloud",DataWorks,Delhi,10000 INR,1 month,M.Tech,20,26,Office-centric,"['Cloud', 'Java']"
1590,ML Engineer Intern,"Python, ML",NextGenTech,Hyderabad,26000 INR,6 months,B.Tech,22,28,Office-centric,"['ML', 'Python']"
1591,ML Engineer Intern,"Python, ML",DevHub,Chennai,30000 INR,4 months,B.Tech,22,24,Remote,"['ML', 'Python']"
1592,Web Developer Intern,"Python, HTML, CSS",InnovateX,Bangalore,24000 INR,1 month,M.Tech,19,28,Office-centric,"['CSS', 'HTML', 'Python']"
1593,Web Developer Intern,"Python, HTML, CSS",ByteWorks,Kolkata,20000 INR,5 months,B.Tech,19,30,Office-centric,"['CSS', 'HTML', 'Python']"
1594,Backend Developer Intern,"Java, Backend",NextGenTech,Pune,14000 INR,1 month,B.Tech,19,26,Remote,"['Backend', 'Java']"
1595,Backend Developer Intern,"Java, Backend",DevHub,Mumbai,22000 INR,4 months,B.Sc,21,25,Remote,"['Backend', 'Java']"
1596,Frontend Developer Intern,"JavaScript, React",DataWorks,Noida,8000 INR,3 months,M.Tech,18,29,Office-centric,"['JavaScript', 'React']"
1597,Cloud Developer Intern,"Java, Cloud",DevHub,Kolkata,20000 INR,6 months,MCA,18,27,Office-centric,"['Cloud', 'Java']"
1598,ML Engineer Intern,"Python, ML",DataWorks,Ahmedabad,30000 INR,5 months,B.Sc,18,27,Office-centric,"['ML', 'Python']"
1599,Data Analyst Intern,"Data Analysis, SQL",AlgoNext,Noida,10000 INR,3 months,BCA,22,27,Remote,"['Data Analysis', 'SQL']"
1600,Data Analyst Intern,"Data Analysis, SQL",CloudNet,Noida,22000 INR,3 months,B.Sc,19,30,Office-centric,"['Data Analysis', 'SQL']"
1601,Frontend Developer Intern,"JavaScript, React",TechCorp,Chennai,8000 INR,4 months,M.Tech,18,23,Remote,"['JavaScript', 'React']"
1602,Backend Developer Intern,"Java, Backend",ByteWorks,Pune,16000 INR,1 month,BCA,19,28,Remote,"['Backend', 'Java']"
1603,Cloud Developer Intern,"Java, Cloud",TechCorp,Pune,20000 INR,5 months,B.Sc,21,27,Office-centric,"['Cloud', 'Java']"
1604,ML Engineer Intern,"Python, ML",DataWorks,Pune,10000 INR,1 month,M.Tech,18,24,Remote,"['ML', 'Python']"
1605,Cloud Developer Intern,"Java, Cloud",SoftLab,Hyderabad,30000 INR,5 months,BCA,21,27,Office-centric,"['Cloud', 'Java']"
1606,Cloud Developer Intern,"Java, Cloud",AlgoNext,Ahmedabad,20000 INR,4 months,B.Tech,18,28,Remote,"['Cloud', 'Java']"
1607,Data Analyst Intern,"Data Analysis, SQL",NextGenTech,Pune,14000 INR,1 month,MCA,22,30,Office-centric,"['Data Analysis', 'SQL']"
1608,Web Developer Intern,"Python, HTML, CSS",DevHub,Bangalore,22000 INR,2 months,B.Tech,20,26,Remote,"['CSS', 'HTML', 'Python']"
1609,Web Developer Intern,"Python, HTML, CSS",DevHub,Pune,18000 INR,5 months,M.Tech,19,30,Remote,"['CSS', 'HTML', 'Python']"
1610,Frontend Developer Intern,"JavaScript, React",ByteWorks,Gurgaon,26000 INR,6 months,MCA,22,24,Remote,"['JavaScript', 'React']"
1611,Frontend Developer Intern,"JavaScript, React",DevHub,Noida,20000 INR,2 months,B.Sc,18,28,Office-centric,"['JavaScript', 'React']"
1612,Cloud Developer Intern,"Java, Cloud",SoftLab,Mumbai,10000 INR,5 months,BCA,19,26,Remote,"['Cloud', 'Java']"
1613,Backend Developer Intern,"Java, Backend",DevHub,Delhi,18000 INR,1 month,B.Sc,19,23,Office-centric,"['Backend', 'Java']"
1614,Data Analyst Intern,"Data Analysis, SQL",SoftLab,Pune,14000 INR,4 months,B.Sc,21,30,Office-centric,"['Data Analysis', 'SQL']"
1615,Frontend Developer Intern,"JavaScript, React",AlgoNext,Kolkata,18000 INR,3 months,B.Sc,19,25,Office-centric,"['JavaScript', 'React']"
1616,Cloud Developer Intern,"Java, Cloud",DataWorks,Mumbai,20000 INR,1 month,MCA,20,26,Remote,"['Cloud', 'Java']"
1617,ML Engineer Intern,"Python, ML",TechCorp,Ahmedabad,12000 INR,3 months,MCA,21,29,Office-centric,"['ML', 'Python']"
1618,Cloud Developer Intern,"Java, Cloud",TechCorp,Pune,26000 INR,1 month,M.Tech,19,28,Remote,"['Cloud', 'Java']"
1619,ML Engineer Intern,"Python, ML",AlgoNext,Hyderabad,26000 INR,1 month,BCA,18,26,Remote,"['ML', 'Python']"
1620,Web Developer Intern,"Python, HTML, CSS",AlgoNext,Pune,22000 INR,5 months,M.Tech,21,28,Remote,"['CSS', 'HTML', 'Python']"
1621,ML Engineer Intern,"Python, ML",NextGenTech,Mumbai,16000 INR,3 months,BCA,22,27,Remote,"['ML', 'Python']"
1622,ML Engineer Intern,"Python, ML",DataWorks,Ahmedabad,28000 INR,3 months,BCA,21,27,Office-centric,"['ML', 'Python']"
1623,Cloud Developer Intern,"Java, Cloud",DevHub,Ahmedabad,8000 INR,6 months,B.Tech,19,30,Remote,"['Cloud', 'Java']"
1624,Frontend Developer Intern,"JavaScript, React",TechCorp,Mumbai,14000 INR,5 months,B.Sc,20,29,Office-centric,"['JavaScript', 'React']"
1625,ML Engineer Intern,"Python, ML",DevHub,Ahmedabad,20000 INR,2 months,B.Sc,18,28,Office-centric,"['ML', 'Python']"
1626,ML Engineer Intern,"Python, ML",CloudNet,Bangalore,28000 INR,1 month,B.Tech,18,25,Remote,"['ML', 'Python']"
1627,Web Developer Intern,"Python, HTML, CSS",InnovateX,Delhi,18000 INR,2 months,M.Tech,21,29,Office-centric,"['CSS', 'HTML', 'Python']"
1628,Frontend Developer Intern,"JavaScript, React",CloudNet,Mumbai,20000 INR,2 months,B.Sc,20,30,Remote,"['JavaScript', 'React']"
1629,Data Analyst Intern,"Data Analysis, SQL",WebSolutions,Noida,20000 INR,4 months,B.Tech,22,23,Remote,"['Data Analysis', 'SQL']"
1630,Backend Developer Intern,"Java, Backend",AlgoNext,Bangalore,12000 INR,4 months,B.Tech,20,23,Remote,"['Backend', 'Java']"
1631,Cloud Developer Intern,"Java, Cloud",DevHub,Kolkata,20000 INR,2 months,BCA,21,25,Remote,"['Cloud', 'Java']"
1632,Frontend Developer Intern,"JavaScript, React",WebSolutions,Chennai,18000 INR,1 month,M.Tech,19,28,Office-centric,"['JavaScript', 'React']"
1633,Backend Developer Intern,"Java, Backend",DataWorks,Ahmedabad,24000 INR,1 month,M.Tech,20,23,Remote,"['Backend', 'Java']"
1634,Frontend Developer Intern,"JavaScript, React",TechCorp,Pune,26000 INR,5 months,B.Sc,18,26,Remote,"['JavaScript', 'React']"
1635,Data Analyst Intern,"Data Analysis, SQL",DevHub,Ahmedabad,30000 INR,1 month,B.Tech,19,25,Remote,"['Data Analysis', 'SQL']"
1636,Web Developer Intern,"Python, HTML, CSS",WebSolutions,Bangalore,8000 INR,3 months,B.Sc,20,26,Remote,"['CSS', 'HTML', 'Python']"
1637,Frontend Developer Intern,"JavaScript, React",WebSolutions,Bangalore,10000 INR,3 months,B.Sc,18,30,Remote,"['JavaScript', 'React']"
1638,ML Engineer Intern,"Python, ML",ByteWorks,Bangalore,8000 INR,6 months,B.Tech,20,23,Remote,"['ML', 'Python']"
1639,Cloud Developer Intern,"Java, Cloud",DataWorks,Gurgaon,14000 INR,4 months,M.Tech,22,24,Remote,"['Cloud', 'Java']"
1640,Cloud Developer Intern,"Java, Cloud",AlgoNext,Noida,12000 INR,3 months,B.Tech,20,25,Office-centric,"['Cloud', 'Java']"
1641,Web Developer Intern,"Python, HTML, CSS",AlgoNext,Ahmedabad,20000 INR,1 month,MCA,20,30,Remote,"['CSS', 'HTML', 'Python']"
1642,ML Engineer Intern,"Python, ML",DataWorks,Pune,24000 INR,2 months,M.Tech,21,30,Remote,"['ML', 'Python']"
1643,Cloud Developer Intern,"Java, Cloud",TechCorp,Hyderabad,12000 INR,4 months,B.Tech,19,27,Office-centric,"['Cloud', 'Java']"
1644,Backend Developer Intern,"Java, Backend",InnovateX,Ahmedabad,10000 INR,1 month,MCA,20,23,Office-centric,"['Backend', 'Java']"
1645,ML Engineer Intern,"Python, ML",ByteWorks,Pune,20000 INR,6 months,B.Sc,22,28,Remote,"['ML', 'Python']"
1646,Frontend Developer Intern,"JavaScript, React",AlgoNext,Gurgaon,10000 INR,3 months,M.Tech,21,26,Office-centric,"['JavaScript', 'React']"
1647,Cloud Developer Intern,"Java, Cloud",WebSolutions,Ahmedabad,20000 INR,1 month,BCA,19,27,Remote,"['Cloud', 'Java']"
1648,Frontend Developer Intern,"JavaScript, React",InnovateX,Kolkata,18000 INR,3 months,M.Tech,19,29,Remote,"['JavaScript', 'React']"
1649,Backend Developer Intern,"Java, Backend",TechCorp,Kolkata,14000 INR,5 months,BCA,18,27,Office-centric,"['Backend', 'Java']"
1650,Data Analyst Intern,"Data Analysis, SQL",CloudNet,Ahmedabad,18000 INR,4 months,M.Tech,18,27,Office-centric,"['Data Analysis', 'SQL']"
1651,Backend Developer Intern,"Java, Backend",CloudNet,Bangalore,8000 INR,1 month,B.Tech,18,29,Office-centric,"['Backend', 'Java']"
1652,ML Engineer Intern,"Python, ML",InnovateX,Delhi,28000 INR,5 months,B.Sc,22,28,Office-centric,"['ML', 'Python']"
1653,ML Engineer Intern,"Python, ML",ByteWorks,Noida,10000 INR,6 months,B.Sc,18,29,Office-centric,"['ML', 'Python']"
1654,Cloud Developer Intern,"Java, Cloud",DevHub,Pune,28000 INR,1 month,MCA,20,25,Office-centric,"['Cloud', 'Java']"
1655,Web Developer Intern,"Python, HTML, CSS",DevHub,Kolkata,22000 INR,6 months,MCA,21,26,Remote,"['CSS', 'HTML', 'Python']"
1656,Backend Developer Intern,"Java, Backend",WebSolutions,Mumbai,28000 INR,1 month,B.Sc,21,27,Remote,"['Backend', 'Java']"
1657,ML Engineer Intern,"Python, ML",ByteWorks,Delhi,20000 INR,2 months,B.Sc,18,30,Office-centric,"['ML', 'Python']"
1658,Cloud Developer Intern,"Java, Cloud",AlgoNext,Delhi,18000 INR,5 months,B.Tech,18,26,Office-centric,"['Cloud', 'Java']"
1659,Data Analyst Intern,"Data Analysis, SQL",TechCorp,Noida,18000 INR,6 months,M.Tech,19,25,Remote,"['Data Analysis', 'SQL']"
1660,Frontend Developer Intern,"JavaScript, React",WebSolutions,Kolkata,18000 INR,2 months,MCA,22,28,Remote,"['JavaScript', 'React']"
1661,Frontend Developer Intern,"JavaScript, React",AlgoNext,Chennai,10000 INR,2 months,B.Tech,21,26,Office-centric,"['JavaScript', 'React']"
1662,Data Analyst Intern,"Data Analysis, SQL",TechCorp,Noida,18000 INR,3 months,BCA,18,26,Remote,"['Data Analysis', 'SQL']"
1663,Cloud Developer Intern,"Java, Cloud",NextGenTech,Ahmedabad,18000 INR,1 month,B.Sc,19,25,Remote,"['Cloud', 'Java']"
1664,Web Developer Intern,"Python, HTML, CSS",NextGenTech,Noida,16000 INR,3 months,M.Tech,19,27,Office-centric,"['CSS', 'HTML', 'Python']"
1665,Frontend Developer Intern,"JavaScript, React",WebSolutions,Kolkata,16000 INR,6 months,M.Tech,19,29,Office-centric,"['JavaScript', 'React']"
1666,Cloud Developer Intern,"Java, Cloud",ByteWorks,Chennai,24000 INR,6 months,MCA,22,28,Office-centric,"['Cloud', 'Java']"
1667,Backend Developer Intern,"Java, Backend",SoftLab,Delhi,14000 INR,3 months,B.Sc,20,26,Office-centric,"['Backend', 'Java']"
1668,Data Analyst Intern,"Data Analysis, SQL",DataWorks,Ahmedabad,8000 INR,6 months,BCA,22,23,Remote,"['Data Analysis', 'SQL']"
1669,Data Analyst Intern,"Data Analysis, SQL",AlgoNext,Kolkata,30000 INR,4 months,B.Sc,18,24,Office-centric,"['Data Analysis', 'SQL']"
1670,Frontend Developer Intern,"JavaScript, React",DevHub,Mumbai,10000 INR,6 months,B.Sc,21,29,Office-centric,"['JavaScript', 'React']"
1671,Frontend Developer Intern,"JavaScript, React",CloudNet,Chennai,26000 INR,3 months,B.Sc,18,24,Office-centric,"['JavaScript', 'React']"
1672,Backend Developer Intern,"Java, Backend",ByteWorks,Delhi,28000 INR,3 months,BCA,20,29,Remote,"['Backend', 'Java']"
1673,Cloud Developer Intern,"Java, Cloud",TechCorp,Kolkata,14000 INR,4 months,BCA,19,27,Remote,"['Cloud', 'Java']"
1674,Frontend Developer Intern,"JavaScript, React",CloudNet,Mumbai,30000 INR,3 months,B.Tech,22,30,Remote,"['JavaScript', 'React']"
1675,Backend Developer Intern,"Java, Backend",DataWorks,Mumbai,8000 INR,3 months,M.Tech,19,24,Office-centric,"['Backend', 'Java']"
1676,Web Developer Intern,"Python, HTML, CSS",TechCorp,Pune,30000 INR,6 months,B.Sc,22,23,Office-centric,"['CSS', 'HTML', 'Python']"
1677,Web Developer Intern,"Python, HTML, CSS",TechCorp,Mumbai,30000 INR,2 months,B.Tech,21,30,Office-centric,"['CSS', 'HTML', 'Python']"
1678,Web Developer Intern,"Python, HTML, CSS",InnovateX,Delhi,10000 INR,6 months,MCA,19,26,Remote,"['CSS', 'HTML', 'Python']"
1679,Web Developer Intern,"Python, HTML, CSS",DataWorks,Pune,20000 INR,6 months,BCA,22,27,Remote,"['CSS', 'HTML', 'Python']"
1680,Frontend Developer Intern,"JavaScript, React",ByteWorks,Pune,24000 INR,3 months,B.Tech,18,29,Office-centric,"['JavaScript', 'React']"
1681,ML Engineer Intern,"Python, ML",DevHub,Kolkata,24000 INR,4 months,MCA,18,28,Remote,"['ML', 'Python']"
1682,ML Engineer Intern,"Python, ML",NextGenTech,Bangalore,14000 INR,2 months,M.Tech,19,27,Remote,"['ML', 'Python']"
1683,Cloud Developer Intern,"Java, Cloud",DevHub,Gurgaon,12000 INR,5 months,MCA,18,26,Office-centric,"['Cloud', 'Java']"
1684,ML Engineer Intern,"Python, ML",DevHub,Gurgaon,16000 INR,6 months,MCA,19,26,Office-centric,"['ML', 'Python']"
1685,Cloud Developer Intern,"Java, Cloud",DevHub,Chennai,14000 INR,2 months,BCA,21,30,Remote,"['Cloud', 'Java']"
1686,Backend Developer Intern,"Java, Backend",AlgoNext,Pune,12000 INR,2 months,B.Tech,20,26,Office-centric,"['Backend', 'Java']"
1687,Frontend Developer Intern,"JavaScript, React",InnovateX,Chennai,20000 INR,4 months,B.Sc,18,28,Remote,"['JavaScript', 'React']"
1688,Backend Developer Intern,"Java, Backend",NextGenTech,Pune,26000 INR,6 months,MCA,18,26,Remote,"['Backend', 'Java']"
1689,Data Analyst Intern,"Data Analysis, SQL",DevHub,Gurgaon,16000 INR,2 months,MCA,18,24,Remote,"['Data Analysis', 'SQL']"
1690,ML Engineer Intern,"Python, ML",DataWorks,Chennai,26000 INR,3 months,B.Sc,20,29,Remote,"['ML', 'Python']"
1691,Web Developer Intern,"Python, HTML, CSS",TechCorp,Chennai,28000 INR,3 months,M.Tech,20,24,Remote,"['CSS', 'HTML', 'Python']"
1692,Web Developer Intern,"Python, HTML, CSS",TechCorp,Kolkata,16000 INR,4 months,MCA,19,30,Office-centric,"['CSS', 'HTML', 'Python']"
1693,Web Developer Intern,"Python, HTML, CSS",DevHub,Noida,30000 INR,2 months,B.Tech,22,30,Remote,"['CSS', 'HTML', 'Python']"
1694,ML Engineer Intern,"Python, ML",CloudNet,Chennai,30000 INR,2 months,B.Tech,19,27,Remote,"['ML', 'Python']"
1695,ML Engineer Intern,"Python, ML",SoftLab,Pune,24000 INR,5 months,B.Tech,20,26,Office-centric,"['ML', 'Python']"
1696,Web Developer Intern,"Python, HTML, CSS",TechCorp,Chennai,12000 INR,6 months,MCA,21,23,Remote,"['CSS', 'HTML', 'Python']"
1697,Data Analyst Intern,"Data Analysis, SQL",ByteWorks,Hyderabad,16000 INR,5 months,M.Tech,19,23,Office-centric,"['Data Analysis', 'SQL']"
1698,Cloud Developer Intern,"Java, Cloud",NextGenTech,Noida,18000 INR,4 months,MCA,19,24,Remote,"['Cloud', 'Java']"
1699,Data Analyst Intern,"Data Analysis, SQL",ByteWorks,Mumbai,24000 INR,2 months,BCA,21,28,Office-centric,"['Data Analysis', 'SQL']"
1700,Frontend Developer Intern,"JavaScript, React",NextGenTech,Kolkata,28000 INR,2 months,B.Tech,19,24,Office-centric,"['JavaScript', 'React']"
